,keyword,text,lat,long,census,comp
355,whole foods,"I'm at Whole Foods Market - @wfmdepaul in Chicago, IL  ",41.92530456,-87.65349699,17031071100,0.0
356,whole foods,"Want to work at Whole Foods Market? We're hiring in Palo Alto, CA! Click for details:  #grocery #Retail",37.4423893,-122.1595673,6085511301,0.1511
357,whole foods,March Madness #WFM @ Whole Foods Market ,30.27066892,-97.75314509999998,48453001200,-0.4404
358,whole foods,"Want to land a job like ""Receiver - Produce Team ( Part-Time)"" at Whole Foods Market? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #grocery #SupplyChain",37.8127499,-122.2609713,6001403502,0.4215
359,whole foods,"Lunch from Whole Foods hot bar... yum. 
#food #lunch #keto #lchf #lowcarb @ San Francisco, California ",37.7793,-122.419,6075012402,0.0
360,whole foods,"Interested in a job in Mill Valley, CA? This could be a great fit. Click the link in our bio to apply: Prepared Foods Team Leader at Whole Foods Market #grocery #Retail",37.8960468,-122.53622959999998,6041126100,0.8807
361,whole foods,"Nervous to apply for a job like ""Bakery/Coffee Bar Team Member ( Full-Time/Part-Time)"" at Whole Foods Market? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #grocery #Retail",37.8127499,-122.2609713,6001403502,0.4215
362,whole foods,"Join the Whole Foods Market team! See our latest Store Jobs job openings, including ""Bakery Decorator (Cake Decorator, pastries, tarts)"", via the link in our bio. #grocery #Novato, CA",38.1056742,-122.5654623,6041102203,0.3595
363,whole foods,"If you're looking for work in Palo Alto, CA, check out this #Retail job via the link in our bio: Whole Body Team Member (Body Care, Makeup, Vitamins, Nutrition) at Whole Foods Market #grocery",37.4423893,-122.1595673,6085511301,0.4939
364,whole foods,"The only place I can find a clean lunch in the area... (@ Whole Foods Market in New York, NY) ",40.73504451,-73.99110084,36061005200,0.4019
365,whole foods,"#EltonJohn or #IrisApfel???
#FuturesSoBright
#BabyEzra
# @ Whole Foods Market ",41.8873827,-87.80609116,17031812000,0.0
366,whole foods,More details coming soon... @ Whole Foods Market ,29.74924941,-95.46225854,48201431802,0.0
367,whole foods,"Grabbing lunch on the fly. (@ Whole Foods Market - @wholefoodsrdu in Raleigh, NC) ",35.89920917,-78.65028244,37183054007,0.0
368,whole foods,"I'm at Whole Foods Market - @wfmphoenix in Phoenix, AZ ",33.65382942,-111.92721227,4013615200,0.0
369,whole foods,Jakob rode in the big boy seat of the grocery store cart for the first time tonight. #lacroix #jakobproveaux #proveauxtwins @ Whole Foods Market ,35.11338491,-89.89409466,47157009600,0.0
370,whole foods,There were three books when I went into the supermarket and just two when I came back. My marketing is a success! :-) #goingalone @ Whole Foods Market ,33.64621574,-117.74443209,6059062621,0.7424
371,whole foods,"Looking to score a job at Whole Foods Market? You're in luck. Click the link in our bio for the job description and information on how to apply: Associate Team Leader- Produce (Assistant Manager, Produce) #grocery #Retail",37.76443,-122.4030318,6075022704,0.4588
372,whole foods,"I'm at Whole Foods Market - @wfm_framingham in Framingham, MA ",42.29861154,-71.42125438,25017383600,0.0
373,whole foods,Yay for dandypinktx! The 2018 ros is divine. #txwine #texaswine #roseallday @ Whole Foods Market ,30.27066892,-97.75314509999998,48453001200,0.807
374,whole foods,"Out &amp; about, on a beautiful day,
In Santa Barbara... #selfies @ Whole Foods Market ",34.43926328,-119.74539757,6083000200,0.5994
375,whole foods,"I'm at Whole Foods Market - @wholefoodschi in Chicago, IL ",41.89484387,-87.62896515,17031081600,0.0
376,whole foods,"My Wednesday Thought  eat better feel better, fruits, veggies, nuts, grains .... Whole Foods non gmo, organic ....... #food #fuel #health #fitness #fruits #veggies #nongmo #wholefoods ",34.0006,-81.0442,45079001600,0.5423
377,whole foods,"Heavy Duty / Athletes Food 
-
Quick fact: Whole Foods gives us the energy and nutrients to grow and develop, be healthy and active, to move, work, play, think and learn. The body needs ",32.7155,-117.1585,6073005300,0.836
378,whole foods,"Want to work at Whole Foods Market? We're hiring in Novato, CA! Click for details:  #grocery #CustomerService",38.1056742,-122.5654623,6041102203,0.1511
379,whole foods,"Nutrition Wellness, pillars to wellness living veggies  Healthy fats  Whole Foods avocado  plant based lettuce , a well balance diet, nutrition , hydration  are essential  to maintain ",21.31138889,-157.79638889,15003003101,0.8625
380,whole foods,"Lunch since I forgot mine at home. (@ Whole Foods Market in Austin, TX) ",30.270783,-97.7536385,48453001200,0.0
381,whole foods,"Nervous to apply for a job like ""Catering Liaison"" at Whole Foods Market? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #grocery #Hospitality",37.9025235,-122.526074,6041126200,0.4215
382,whole foods,"I'm at Whole Foods Market in New York, NY ",40.71557916,-74.01136824,36061002100,0.0
383,whole foods,"Right bit of spice, pinch of bitterness, dash of pine - Drinking a Happy Wife, Hoppy Life by @WFMBrewing @ Whole Foods Market Brewing Co.   ",29.7503,-95.4613,48201431802,0.25
384,whole foods,Popsicles - Drinking a James And the Giant Peach by @WFMBrewing @ Whole Foods Market Brewing Co.   ,29.7503,-95.4613,48201431802,0.0
385,whole foods,"Want to work at Whole Foods Market? We're hiring in Los Gatos, CA! Click for details:  #grocery #Retail",37.236096,-121.9614978,6085506801,0.1511
386,whole foods,"Whole Foods Market is looking for teammates like you. See our latest Store Jobs job openings, including ""Dishwasher ( Prepared Foods Team Member ) - No Experience Required"", via the link in our bio. #grocery #SanRafael, CA",37.97131870000001,-122.51684679999998,6041110100,0.296
387,whole foods,"Pro tip, its inside Whole Foods! (@ Groundwork Coffee Co. in Long Beach, CA) ",33.829653,-118.144207,6037573601,0.0
388,whole foods,Cheers  to #hump day @sweetwaterbrew #lunch @ Whole Foods Market ,33.84090792,-84.38181159999998,13121009502,0.4767
389,whole foods,"Go Nuts Co. STOCKED!
@wholefoods  UNIVERSITY HEIGHTS, Providence, RI 
Get yours today!
Youll go nuts for it!
 @ Whole Foods Market ",41.83736342,-71.40831113,44007003100,-0.6679
390,jewel-osco,"Good Deed's Day - Bucket Brigade

Park Lawn is teaming with Jewel-Osco, 9350 W. 159th Street, Orland Park, IL 60462, to kick-off our annual Tag Days/Bucket Brigade on April 5th &amp; 6th and ",41.60368522,-87.84676664,17031824106,0.4404
391,jewel-osco, #ThrowbackThursday  Cant believe its been a year  Missing my scrubs  @ Jewel-Osco ,41.75140044,-88.11696857,17043846203,-0.296
392,jewel-osco,"That moment when, your friends go budget shopping with you.  #IFLY #RamonIsNotAlone #98dollarslater @ Jewel-Osco ",41.84804186,-88.34267617,17089852807,0.4767
393,jewel-osco,Look what I found in the Checkout lane! Lol @ Jewel-Osco ,42.01758677,-87.67449959999998,17031010202,0.4753
394,pavilions,"Want to work at U.S. Bank? We're hiring in #WestHills, CA! Click the link in our bio for details on this job and more: Universal Banker 1 NMLS - West Hills Pavilions (40 hrs) #branchbanking",34.197312200000006,-118.64398090000002,6037134421,0.1511
395,pavilions,"Following our our LA PHIL afternoon concert at the Dorothy Chandler Pavilions, I took my daughter, Jami Cakes, backst Following our our LA PHIL afternoon concert at the Dorothy Chandler ",34.05668531,-118.24850369,6037207400,0.0
396,pavilions,"Nervous to apply for a job like ""Universal Banker 1 NMLS - West Hills Pavilions (40 hrs)"" at U.S. Bank? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #branchbanking #Calabasas, CA",34.1367208,-118.66148090000002,6037800202,0.4215
397,pavilions,"BIG NEWS We are now available at VONS and PAVILIONS stores near you! 
-
Umpqua Team Members Deanna (Director, Retail Sales) and Mandy (Co-Founder) are all smiles at the corporate ",33.8799,-117.929,6059011300,0.5255
398,pavilions,Had the opportunity to see an advanced screening of Dumbo today thanks to disneyd23!! Who better to take than one of my best friends! @UpsideDownHair @ Denver Pavilions ,39.7438698,-104.9908218,8031001702,0.957
399,pavilions,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Universal Banker 1 NMLS - West Hills Pavilions (40 hrs)"" in #Chatsworth, CA. #branchbanking",34.2506356,-118.61481,6037113213,0.0772
400,food 4 less,"I'm at Food 4 Less in Evanston, IL ",42.03257219,-87.7070144,17031810301,0.0
401,food 4 less,"Got em this time!  (@ Food 4 Less in Downey, CA)  ",33.9051901,-118.1444712,6037553400,0.0
402,randalls,"I'm at @Randalls_stores in Kingwood, TX ",30.0497663,-95.246121,48339692400,0.4995
403,randalls,"I'm at @Randalls_stores in Kingwood, TX ",30.0488261,-95.1820018,48201250900,0.4995
404,star market,"I'm at Spirit All Star Market Taqueria in Bothell West, WA ",47.820928,-122.262505,53061051905,0.1779
405,star market,"I'm at Spirit All Star Market Taqueria in Bothell West, WA ",47.820928,-122.262505,53061051905,0.1779
406,vons,"U.S. Bank is looking for teammates like you. See our latest #branchbanking job openings, including ""Universal Banker 1 NMLS - Cochran Street Vons (30 hrs)"", via the link in our bio. #SimiValley, CA",34.2694474,-118.781482,6111007700,0.3612
407,vons,"See our latest Simi Valley, CA job and click to apply: Peak Time Teller - Cochran Street Vons (19 hrs) -  #Teller #BankBranch",34.2694474,-118.781482,6111007700,0.0
408,vons,"I'm at @VONS in El Cajon, CA ",32.77887255,-116.95633606,6073015403,0.0
409,vons,"This job is now open at U.S. Bank in #SanDiego, CA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Universal Banker 3 NMLS - Balboa Vons (35hrs) #branchbanking",32.715738,-117.1610838,6073005300,0.3612
410,vons,I'm at Vons Parking Lot ,34.07993869,-118.26114261,6037195600,0.0
411,vons,"I'm at @Vons in Los Angeles, CA ",34.07951816,-118.26127098,6037195600,0.0
412,vons,"28.5"" of pure happiness. 


some abnormalities were found while I was pregnant,  but nothing could be looked into till after Vons birth. now that we were finally able to have samples ",29.67159,-83.38911999999998,12123950400,0.3182
413,vons,"We're hiring! Click to apply: Universal Banker 2 NMLS - Rancho Santa Margarita Vons (35 hrs) -  #branchbanking #RanchoSantaMargarita, CA",33.640855,-117.603104,6059032054,0.0
414,vons,Spring Flowers at #Vons @ Vons ,33.69819917,-117.88700264,6059074107,0.0
415,united supermarkets,Victory and sunshine #texastechuniversity #texastech #unitedsupermarketsarena #lubbocktx #sun #sunrays #orange #canonphotography #canont6 #lightroom @ United Supermarkets Arena ,33.58134818,-101.88668583,48303000500,0.7184
416,acme markets,One lucky ACME customer won $4.15 million on the Match 6 from a ticket bought at our Doylestown store! Congratulations!  #match6 #luckywinner palottery @ ACME Markets ,40.32253717,-75.13237479,42017104701,0.8997
417,safeway,"I'm at @Safeway in Ukiah, CA ",39.14451498,-123.20601046,6045011600,0.0
418,safeway,"Nervous to apply for a job like ""Universal Banker 2 NMLS - University Place Safeway (40 hrs)"" at U.S. Bank? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #branchbanking #Tacoma, WA",47.252876799999996,-122.4442906,53053061601,0.4215
419,safeway,"That's only the half of it! My thumb's are getting tired...
. 
#monopoly #safeway #sorethumb #shopplaywin @ Santa Rosa, California ",38.4486,-122.705,6097152203,0.0
420,safeway,"If jobs with titles like ""Universal Banker 1 NMLS - East Ray Road Safeway - Chandler, AZ (20 hrs)"" sound appealing to you, follow us to hear about these types of opportunities in #Chandler, AZ. #branchbanking",33.3061605,-111.8412502,4013523102,0.6249
421,safeway,"Don't be shy. Score a job like ""Universal Banker 1 NMLS - Soquel Safeway (24hr)"" at U.S. Bank by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #branchbanking #Soquel, CA",36.9880057,-121.9566267,6087122003,0.8095
422,safeway,"I'm at @Safeway in Falls Church, VA ",38.8535005,-77.12873459999999,51059451502,0.0
423,safeway,"I'm at Starbucks (inside safeway) in Falls Church, VA ",38.853190999999995,-77.129397,51059451502,0.0
424,safeway,"Have you ever had a role like ""In Store Branch Manager NMLS 1 - North Oracle Safeway (AZ)""? What did you like most about that job? #branchbanking #Tucson, AZ",32.2217429,-110.926479,4019001900,0.6553
425,safeway,Capitalism is a Ball! @ Safeway ,45.58776212,-122.75321292,41051004200,0.0
426,safeway,"Found them at safeway  
Keto friendly ice cream .
Thank you again @KillerWhey @goodybeats  cant wait to try them out macros and ingredients are on point 
#keto #ketogenicdiet ",33.5386,-112.186,4013092500,0.6908
427,safeway,Just posted a photo @ Safeway ,37.79830588,-122.18241065,6001408000,0.0
428,safeway,"Want to land a job like ""Universal Banker 1 NMLS (30 hrs) - E. Greenway (Kierland) Safeway - Scottsdale, AZ"" at U.S. Bank? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager.",33.494170399999994,-111.9260519,4013217201,0.4215
429,safeway,"If you're looking for work in #Brentwood, CA, check out this #branchbanking job via the link in our bio: Universal Banker 1 NMLS - Brentwood Safeway (20 hrs) at U.S. Bank",37.931868,-121.6957863,6013303103,0.0
430,safeway,"I'm at @Safeway in Salinas, CA w/ @raherrier ",36.6989148,-121.62057970000001,6053010608,0.0
431,safeway,"I'm at @Safeway in Oro Valley, AZ ",32.4268018,-110.95946609999999,4019004642,0.0
432,safeway,"Shopping (at @Safeway in Peoria, AZ)  ",33.56389179999999,-112.28854270000001,4013092724,0.0
433,safeway,"Entenmann's: My Love, My Demon @ Safeway ",47.62074495,-122.63084733,53035091900,0.6369
434,safeway,OH NO! Talenti is sold out. But no worries. Whew! Got my rain check! @ Safeway ,21.28377135,-157.81484066,15003002100,-0.832
435,safeway,"I'm at @Safeway in San Jose, CA ",37.3096881,-122.0119578,6085507903,0.0
436,safeway,"How did I go without milk for 2 days?!  (at @Safeway in Everett, WA w/ @snook) ",47.897294200000005,-122.2051138,53061041605,0.0
437,safeway,Damn you Marketing wizards! #dccomics #joker @ Safeway ,44.93943076,-123.06330945,41053005201,-0.4574
438,safeway,"Looking to score a job at U.S. Bank? You're in luck. Click the link in our bio for the job description and information on how to apply: Universal Banker 1 NMLS - Union City Safeway (35 hrs) #branchbanking #UnionCity, CA",37.59339179999999,-122.0438298,6001440301,0.4588
439,safeway,"I'm at @Safeway in San Francisco, CA ",37.7746023,-122.4652111,6075045200,0.0
440,safeway,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Universal Banker 1 NMLS (30 hrs) - North Power Road Safeway - Mesa, AZ"" in #Mesa, AZ. #branchbanking",33.4151843,-111.83147240000001,4013421400,0.0772
441,safeway,No safeway ,40.5754852,-122.38270179999999,6089010200,-0.296
442,safeway,"We're hiring! Read about our latest job opening here: Universal Banker 1 NMLS (37 hrs) - Cotton Safeway - Surprise, AZ -  #branchbanking #Surprise, AZ",33.62923370000001,-112.36792790000001,4013061028,0.3382
443,safeway,"Want to work at U.S. Bank? We're hiring in Scotts Valley, CA! Click the link in our bio for details on this job and more: Peak Time Teller - Mt Hermon Safeway (19hr) #Teller #BankBranch",37.051059499999994,-122.0146841,6087120900,0.1511
444,safeway,"Want to land a job like ""Universal Banker 1 NMLS - First St Safeway (35 hrs)"" at U.S. Bank? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #branchbanking #Livermore, CA",37.6818745,-121.7680088,6001451601,0.4215
445,albertsons,"I'm at Albertsons in Baton Rouge, LA ",30.357350399999994,-91.00862049999999,22033004009,0.0
446,albertsons,"I'm at US-90 Hwy/Albertsons Pkwy/St Nazaire Rd Interchange in Broussard, LA ",30.140751,-91.945531,22055001409,0.0
447,albertsons,"I'm at US-90 Hwy/Albertsons Pkwy/St Nazaire Rd Interchange in Broussard, LA ",30.140751,-91.945531,22055001409,0.0
448,albertsons,"Want to land a job like ""Director, Albertsons"" at Sanofi? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Healthcare #Boise, ID",43.6187102,-116.2146068,16001000100,0.4215
449,albertsons,"I'm at Albertsons in Carson, CA  ",33.8063321,-118.272773,6037543703,0.0
450,albertsons,"I'm at Albertsons Pharmacy in Arcadia, CA ",34.1076874,-118.02292720000001,6037431502,0.0
451,albertsons,"I'm at Albertsons in Arcadia, CA ",34.107639299999995,-118.0229325,6037431502,0.0
452,albertsons,"This job might be a great fit for you: Universal Banker 1 NMLS - Port Orchard Albertsons (36 hrs) -  #branchbanking #PortOrchard, WA",47.540373200000005,-122.63624920000001,53035092200,0.765
453,albertsons,"Have you ever had a role like ""Universal Banker 1 NMLS - Paso Robles Albertsons (32 hrs)""? What did you like most about that job? #branchbanking #PasoRobles, CA",35.6368759,-120.65450220000001,6079010201,0.6553
454,ralphs,"#greenbagels (@ Ralphs in Los Angeles, CA w/ @thegreatwax)  ",33.9790639,-118.37152409999999,6037276100,0.0
455,ralphs,"Friday April 12th
Jakes Sports Cafe 

The Agony Scene 
Crafting The Conspiracy
All Falls Down
Through Life

$13adv $16door
Advance Tickets: Ralphs Records, Local ",33.5647,-101.87799999999999,48303001502,-0.7351
456,ralphs,"One of these days I'm going to buy a pimped out modern luxury car with an incongruous fake convertible top, like this jaguar x-type #pimpmobile @ Ralphs ",34.17141336,-118.44710628,6037128500,0.0516
457,ralphs,"I'm at Ralphs in Orange, CA ",33.78888465,-117.86832361,6059076101,0.0
458,ralphs,"Thursday May 2nd
Jakes Sports Cafe

Signs of the Swarm
DEPTHS OF HATRED
Sentinels
BRAND OF SACRIFICE

$14adv $17door

Advanced tickets: Ralphs Records, Online @ ",33.5647,-101.87799999999999,48303001502,-0.6037
459,ralphs,"#iMade Mushroom Swiss #Burgers 
Making the most of the #Ralphs sale on #Kobe #beef #hamburger patties
#nofilter @ralphsgrocery @ Ralphs ",34.0600409,-118.30852489,6037212502,0.0
460,ralphs,"I'm at Ralphs in Los Angeles, CA ",33.95816915,-118.41858387,6037276604,0.0
461,ralphs, @ Ralphs ,34.06292875,-118.35096754,6037215101,0.0
462,ralphs,"Friday April 12th
Jakes Sports Cafe 

The Agony Scene 
Crafting The Conspiracy
All Falls Down
Through Life

$13adv $16door
Advance Tickets: Ralphs ",33.5647,-101.87799999999999,48303001502,-0.7351
463,ralphs,"Friday May 31st
Jakes Sports Cafe

Cane Hill

w/ local acts
Tea with Titans
Against Gravity
Phantom Wilds

$12adv $15door
Advance Tickets: Ralphs Records, ",33.5647,-101.87799999999999,48303001502,0.0
464,ralphs,"Sunday May 19th
Jakes Sports Cafe

Of Mice &amp; Men
Gideon
Dead American
Them Evils
The Light Superior

$17adv $20door
Advance Tickets: Ralphs Records, Online, ",33.5647,-101.87799999999999,48303001502,-0.6705
465,ralphs,"I'm at Ralphs in Los Angeles, CA ",33.95816915,-118.41858387,6037276604,0.0
466,ralphs,Remo and I ate at the oldest Italian Restaurant in America #Ralphs the ultimate experience #YES! @ Ralph's Italian Restaurant ,39.94007,-75.15785,42101001800,0.0
467,ralphs,Tag whoever can make this.  #losangeles #socal #skate #carpentry @ Ralphs ,34.20707551,-118.50890142,6037131900,0.0
468,ralphs,"Friday April 12th
Jakes Sports Cafe 

The Agony Scene 
Crafting The Conspiracy
All Falls Down
Through Life

$13adv $16door
Advance Tickets: Ralphs Records, Local ",33.5647,-101.87799999999999,48303001502,-0.7351
469,ralphs,"I'm at Ralphs in Los Angeles, CA  ",33.95816915,-118.41858387,6037276604,0.0
470,ralphs,"Lunch shopping (@ Ralphs in Irvine, CA) ",33.70465681,-117.78538956,6059052526,0.0
471,ralphs,"best shopping happens now (@ Ralphs in Studio City, CA) ",34.1397076,-118.36784229999999,6037143604,0.6369
472,kroger,"Want to land a job like ""Certified Pharmacy Technician"" at Kroger? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Pharmaceutical #LittleElm, TX",33.170534499999995,-96.89123470000001,48121020112,0.7213
473,kroger,"Join the Kroger team! See our latest job opening here:  #Retail #Plano, TX",33.1096078,-96.7663798,48085031639,0.6932
474,kroger,"I'm at Kroger Landings in Blue Ash, OH ",39.24329508,-84.38833409,39061023501,0.0
475,kroger,"We're hiring! Read about our latest job opening here: Kroger Retail Clerk 1 1 -  #Retail #FortWorth, TX",32.9557108,-97.2800346,48439113929,0.5461
476,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0
477,kroger,"See our latest #Marshall, TX job and click to apply: Kroger Retail Clerk 1 1 -  #Retail",32.5476684,-94.3486592,48203020301,0.4995
478,kroger,Cake pop from Starbucks while mom grocery shops! Our sprinkle bow is a perfect fit for today @ Kroger Marketplace ,41.60837694,-83.70999641,39095008800,0.7574
479,kroger,"Can you recommend anyone for this #Pharmaceutical job in #Mansfield, TX? Click the link in our bio to see it and more. Certified Pharmacy Technician at Kroger",32.574437800000005,-97.0827887,48439111313,0.694
480,kroger,"We're hiring! Read about our latest job opening here: Kroger Retail Clerk 1 1 -  #Retail #Shreveport, LA",32.3943743,-93.7294331,22017023903,0.0
481,kroger,"Kroger is hiring in #Crowley, TX! Click the link in our bio to apply: Kroger Retail Clerk 1 1 #Retail",32.5635164,-97.35393459999999,48439111015,0.5461
482,kroger,"Kroger is hiring in #Houston, TX! Click the link in our bio to apply: Pharmacy Technician #Pharmaceutical",29.726789399999998,-95.4295452,48201411800,0.5461
483,kroger,"Looking to score a job at Kroger? You're in luck. Click the link in our bio for the job description and information on how to apply: Certified Pharmacy Technician #Pharmaceutical #Burleson, TX",32.5164203,-97.34912390000001,48251130211,0.7378
484,kroger,"See our latest #Arlington, TX #Retail job opportunity and click the link in our bio to apply: Kroger Retail Clerk 1 1 at Kroger",32.660865,-97.1361059,48439111530,0.7213
485,kroger,"I'm at @Kroger in Atlanta, GA  ",33.80175542,-84.41253753,13121008902,0.0
486,kroger,"Click the link in our bio to see currently open #Retail jobs like ""Kroger Retail Clerk 1 1"" at Kroger in #TheColony, TX.",33.063180100000004,-96.88955870000001,48121021625,0.694
487,kroger,RIP Nipsey  Got Victory Lap on repeat at work @ Kroger ,36.94322005,-86.42540944,21227010702,0.0
488,kroger,"Bro if you know, you know  @ Kroger ",29.67480963,-95.29105638,48201332600,0.0
489,kroger,"See our latest #Plano, TX job and click to apply: Kroger Retail Clerk 1 1 -  #Retail",33.0474265,-96.8314678,48085031645,0.4995
490,kroger,"@sexualtopiary whatever you do, dont sleep at Kroger",42.2237854,-87.84584644,17097864602,0.0
491,kroger,"I'm at @Kroger in Columbus, OH ",40.03204229999999,-83.0176352,39049000410,0.0
492,kroger,"Drag Race (at @Kroger in Johnson City, TN) ",36.3442989,-82.37931379999999,47179060400,-0.2263
493,kroger,"I'm at @Kroger in Indianapolis, IN ",39.7656902,-86.306046,18097340101,0.0
494,kroger,"I'm at @Kroger in Indianapolis, IN ",39.7656902,-86.306046,18097340101,0.0
495,kroger,"I'm at @Kroger in Decatur, GA ",33.791907,-84.27337829999999,13089022203,0.0
496,kroger,"Kroger is hiring in #GrandPrairie, TX! Click the link in our bio to apply: Certified Pharmacy Technician #Pharmaceutical",32.708172999999995,-97.00096190000001,48113016407,0.5461
497,kroger,"Kroger is hiring in #Crowley, TX! Read about our latest #Pharmaceutical job opening via the link in our bio: Pharmacy Technician",32.5635164,-97.35393459999999,48439111015,0.5461
498,kroger,"This #Retail job might be a great fit for you. Click the link in our bio to see it and more. Kroger Retail Clerk 1 1 at Kroger #CedarHill, TX",32.5984409,-96.9396059,48113016522,0.87
499,kroger,"Join the Kroger team! See our latest #Pharmaceutical job openings, including ""Pharmacy Technician"", via the link in our bio. #Montgomery, TX",30.390006500000002,-95.6781662,48339694301,0.6932
500,kroger,S W E E T  T O O T H  [#ad] Getting ready for Easter with the @lindt_chocolate  Bunny! You can get yours are your local Kroger store AND even get the perfect #Lindt GOLD BUNNY with ,34.4166,-118.506,6037920314,0.7574
501,kroger,"Kroger is hiring in #Arlington, TX! Click the link in our bio to apply: Certified Pharmacy Technician #Pharmaceutical",32.7749917,-97.0816959,48439113104,0.5461
502,kroger,"Oh, the things you do when you try to take advantage of a lower sales tax compared to where one is staying. (at @Kroger in Atlanta, GA) ",33.87168039,-84.45788278,13067031207,-0.0516
503,kroger,"We're hiring! Read about our latest job opening here: Kroger Retail Clerk 1 1 -  #Retail #Mesquite, TX",32.74463660000001,-96.5536009,48113017304,0.5461
504,kroger,"Want to land a job like ""Certified Pharmacy Technician"" at Kroger? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Pharmaceutical #TexasCity, TX",29.393500500000002,-94.9494572,48167721900,0.7213
505,kroger,"We're hiring in #Bryan, TX! Click the link in our bio to apply to this job and more: Assistant Store Manager - Bryan / College Station at Kroger #Retail",30.673803000000003,-96.3362907,48041000101,0.5461
506,kroger,"Kroger is hiring in #FlowerMound, TX! Click the link in our bio to apply: Certified Pharmacy Technician #Pharmaceutical",33.034826,-97.071126,48121021750,0.5461
507,kroger,"Apologies to Kenny Loggins. Get you some of that Nature's Own!
#groceries #video #naturesown @ Kroger Marketplace ",39.248372499999995,-84.599124,39061020701,0.0
508,kroger,"See our latest #Southlake, TX job and click to apply: Kroger Retail Clerk 1 1 -  #Retail",32.9426002,-97.1216512,48439113907,0.4995
509,kroger,"I'm at @Kroger in Toledo, OH ",41.61145379999999,-83.6055902,39095006800,0.0
510,kroger,"Kroger is hiring in #Cypress, TX! Click the link in our bio to apply: Kroger Retail Clerk 1 1 #Retail",29.9940696,-95.62181059999999,48201554600,0.5461
511,kroger,"I'm at @Kroger in Houston, TX ",29.7429498,-95.3920988,48201410701,0.4995
512,kroger,"I'm at @Kroger in South Charleston, WV ",38.3650244,-81.70989990000001,54039012900,0.0
513,kroger,"Kroger is looking for teammates like you. See our latest #Retail job openings, including ""Kroger Retail Clerk 1 1"", via the link in our bio. #Houston, TX",29.558758899999997,-95.1248033,48201340700,0.694
514,kroger,"We're hiring! Click to apply: Kroger Retail Clerk 1 1 -  #Retail #Henderson, TX",32.1291625,-94.808289,48401950900,0.5461
515,kroger,"Interested in a job in #Katy, TX? This could be a great fit. Click the link in our bio to apply: Certified Pharmacy Technician at Kroger #Pharmaceutical",29.812644,-95.77025359999999,48201542900,0.9106
516,kroger,"I'm at Kroger Fuel Center in Bloomington, IN ",39.16427143,-86.58061768,18105000501,0.0
517,kroger,When your boys ask Dad did you really wear that to Kroger? Yes I did Son it is game day!! Lets do this! GO BIG BLUE!! #representin #ibleedblue #bbn ,36.0265,-86.7925,47187050304,0.5951
518,kroger,"Nervous to apply for a job like ""Kroger Retail Clerk 1 1"" at Kroger? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Retail #Richmond, TX",29.663255300000003,-95.738101,48157672900,0.7213
519,kroger,"This #Pharmaceutical job might be a great fit for you. Click the link in our bio to see it and more. Certified Pharmacy Technician at Kroger #Houston, TX",29.814061100000004,-95.5440165,48201522100,0.87
520,kroger,"butter bites are sold in every @kroger store in #Memphis 

The goal is to supply the world with #BUTTERIFFIC Love... we need machinery to produce more cookies... Kroger said we could have ",35.1426,-90.0524,47157004200,0.0
521,kroger,"I'm at @Kroger in Antioch, TN ",36.04941601,-86.64700994,47037015629,0.0
522,kroger,"We're hiring! Click to apply: Kroger Retail Clerk 1 1 -  #Retail #Huntsville, TX",30.709063,-95.5681272,48471790300,0.5461
523,kroger,"Todays #Breakfast is brought to you by the letter #K 

#Kroger #HashTagsForWeaver #NoFilter #EggsWereOutSourced #Sorry @ Macon, Illinois ",39.708890000000004,-89.00028,17115002602,0.0
524,kroger,"Don't be shy. Score a job like ""Pharmacy Technician"" at Kroger by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Pharmaceutical #Houston, TX",30.021672499999998,-95.43518470000001,48201553300,0.8903
525,kroger,"Join the Kroger team! See our latest job opening here:  #Retail #Alexandria, LA",31.282409700000002,-92.476566,22079012400,0.3595
526,kroger,"Interested in a job in #FortWorth, TX? This could be a great fit. Click the link in our bio to apply: Certified Pharmacy Technician at Kroger #Pharmaceutical",32.8820257,-97.39510329999999,48439114104,0.9106
