,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
137,starbucks,"Click the link in our bio to see currently open #Retail jobs like ""shift supervisor - Store# 05201, PCH &amp; Aviation"" at Starbucks in #HermosaBeach, CA.",33.8639627,-118.3916681,06037621001,0.3612,fast_food,06037621001,0
138,starbucks,"Don't submit then quit. Apply for jobs like ""barista - Store# 09786, TUSCANY PLAZA"" at Starbucks, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #Pasco, WA",46.2737927,-119.185559,53021020606,0.6249,fast_food,53021020606,0
139,starbucks,"Want to work at Starbucks? We're hiring in #Pasco, WA! Click the link in our bio for details on this job and more: assistant store manager - Shoreline, WA #BusinessMgmt",46.2769819,-119.2614369,53021020606,0.1511,fast_food,53021020606,0
140,panda express,"See our latest #Pasco, WA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Service and Kitchen Team (1302) at Panda Express",46.273104,-119.1852915,53021020606,0.4215,fast_food,53021020606,0
141,starbucks,"This job is now open at Starbucks in #Pasco, WA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: barista - Store# 09786, TUSCANY PLAZA #Retail",46.2737927,-119.185559,53021020606,0.3612,fast_food,53021020606,0
142,starbucks,"Want to land a job like ""shift supervisor - Store# 09786, TUSCANY PLAZA"" at Starbucks? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Retail #Pasco, WA",46.2737927,-119.18555900000001,53021020606,0.4215,fast_food,53021020606,0
143,starbucks,"Join the Starbucks team! See our latest #Retail job openings, including ""shift supervisor - Store# 09378, BAKERVIEW"", via the link in our bio. #Bellingham, WA",48.7893391,-122.5088146,53073000300,0.3595,fast_food,53073000300,1
144,starbucks,"Looking to score a job at Starbucks? You're in luck. Click the link in our bio for the job description and information on how to apply: barista - Store# 19205, BELLIS FAIR MALL #Retail #Bellingham, WA",48.7860409,-122.4906589,53073000300,0.7213,fast_food,53073000300,1
145,starbucks,"This #Retail job might be a great fit for you. Click the link in our bio to see it and more. shift supervisor - Store# 05923, LITCHFIELD AND MCDOWELL at Starbucks #Goodyear, AZ",33.4621489,-112.3554015,04013061012,0.765,fast_food,04013061012,0
146,starbucks,This is good! I feel like a traitor lol @ Starbucks ,33.46222095,-112.35565692,04013061012,0.8172,fast_food,04013061012,0
147,starbucks,"Nervous to apply for a job like ""barista - Store# 27304, CLINTON &amp; HWY 99"" at Starbucks? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Retail #Fresno, CA",36.7717038,-119.8339781,06019003701,0.4215,fast_food,06019003701,0
148,starbucks,"See our latest #Spokane, WA #Retail job opportunity and click the link in our bio to apply: shift supervisor - Store# 03377, SUNDANCE PLAZA at Starbucks",47.7403635,-117.4887649,53063010602,0.4215,fast_food,53063010602,0
149,starbucks,"Seattle withdrawal. (@ Starbucks in Albuquerque, NM)  ",35.19685204,-106.66058805,35001004717,0.0258,fast_food,35001004717,0
150,starbucks,"Starbucks is looking for teammates like you. See our latest #Retail job openings, including ""barista - Store# 11122, CORNER STONE PLAZA"", via the link in our bio. #CoeurdAlene, ID",47.7436747,-116.7929915,16055000700,0.3612,fast_food,16055000700,0
151,panda express,"Want to land a job like ""Restaurant Service and Kitchen Team (1220)"" at Panda Express? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Hospitality #CoeurDAlene, ID",47.7369365,-116.7935446,16055000700,0.4215,fast_food,16055000700,0
152,starbucks,"Click the link in our bio to see currently open #Retail jobs like ""barista - Store# 27324, POCATELLO - YELLOWSTONE AND AL"" at Starbucks in #Pocatello, ID.",42.8911432,-112.4517768,16005001400,0.3612,fast_food,16005001400,0
153,starbucks,"If you're looking for work in #Pocatello, ID, check out this #Retail job via the link in our bio: shift supervisor - Store# 11123, 150 BULLOCK ST- CHUBBOCK at Starbucks",42.9119665,-112.4650461,16005001400,0.0,fast_food,16005001400,0
154,starbucks,"Looking to score a job at Starbucks? You're in luck. Click the link in our bio for the job description and information on how to apply: shift supervisor - Store# 05644, NORMANDIE &amp; REDONDO BEACH #Retail #Gardena, CA",33.8910307,-118.3003035,06037603006,0.4588,fast_food,06037603006,0
155,starbucks,"See our latest #Gardena, CA #Retail job opportunity and click the link in our bio to apply: barista - Store# 05644, NORMANDIE &amp; REDONDO BEACH at Starbucks",33.8910307,-118.3003035,06037603006,0.4215,fast_food,06037603006,0
156,starbucks,"Is it really only Tuesday  #sendcaffeine @starbucks  #nofilter  #palmtrees  #huntingtonbeach  #surfcity  #therealOC  @ Huntington Beach, California ",33.6638,-118.0076,06059099311,0.0,fast_food,06059099311,0
157,in-n-out,"The compulsory In-N-Out Double Double Burger with Fries. Check. #chewingthefat #californiaeats #in-n-out #burgers #youwantfrieswiththat #californiadreaming @ Huntington Beach, California ",33.6638,-118.0076,06059099311,0.0,fast_food,06059099311,0
158,starbucks,"This job is now open at Starbucks in #Salem, OR. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: shift supervisor - Store# 00411, SALEM #Retail",44.9413799,-123.0384076,41047000200,0.3612,fast_food,41047000200,0
159,starbucks,"Don't be shy. Score a job like ""shift supervisor - Store# 47197, 205 CHURCH ST - SALEM"" at Starbucks by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Retail #Salem, OR",44.938099,-123.03653429999999,41047000200,0.8095,fast_food,41047000200,0
160,panda express,"Don't be shy. Score a job like ""Restaurant Manager - Salem - Albany, OR - North West South"" at Panda Express by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Hospitality #Salem, OR",44.9428975,-123.03509629999999,41047000200,0.8095,fast_food,41047000200,0
161,starbucks,"Don't be shy. Score a job like ""shift supervisor - Store# 10178, 12101 MILL PLAIN BLVD"" at Starbucks by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Retail #Vancouver, WA",45.6200015,-122.5479858,53011041322,0.8095,fast_food,53011041322,0
162,starbucks,"Click the link in our bio to see currently open #Retail jobs like ""barista - Store# 10178, 12101 MILL PLAIN BLVD"" at Starbucks in #Vancouver, WA.",45.6200015,-122.5479858,53011041322,0.3612,fast_food,53011041322,0
163,starbucks,"This #Retail job might be a great fit for you. Click the link in our bio to see it and more. shift supervisor - Store# 08975, ARIZONA AVE &amp; LOOP 202 at Starbucks #Chandler, AZ",33.285321100000004,-111.8409108,04013812400,0.765,fast_food,04013812400,0
164,panera bread,"Join the Panera Bread team! See our latest Cafe Hourly job openings, including ""Shift Supervisor"", via the link in our bio. #parttime #Chandler, AZ",33.248106,-111.8396414,04013812400,0.3595,fast_food,04013812400,0
165,starbucks,"Click the link in our bio to see currently open #Retail jobs like ""shift supervisor - Store# 17823, N. POWERS &amp; BARNES, COLORADO S"" at Starbucks in #ColoradoSprings, CO.",38.8942086,-104.7174479,08041005105,0.3612,fast_food,08041005105,0
166,starbucks,"Join the Starbucks team! See our latest #Retail job openings, including ""shift supervisor - Store# 17823, N. POWERS &amp; BARNES, COLORADO S"", via the link in our bio. #ColoradoSprings, CO",38.8942086,-104.71744790000001,08041005105,0.3595,fast_food,08041005105,0
167,starbucks,"See our latest Kennewick, WA #Retail job opportunity and click the link in our bio to apply: Starbucks - Shift Supervisor at Simon #Simon",46.2112458,-119.1372338,53005011200,0.4215,fast_food,53005011200,0
168,starbucks,"Starbucks is hiring in #Tukwila, WA! Click the link in our bio to apply: shift supervisor - Store# 03267, PARKWAY SUPERCENTER #Retail",47.4458152,-122.2600845,53033026200,0.0,fast_food,53033026200,1
169,starbucks,"If you're looking for work in #Tukwila, WA, check out this #Retail job via the link in our bio: shift supervisor - Store# 00388, SOUTHCENTER B&amp;N (FRESH) at Starbucks",47.4557999,-122.2543506,53033026200,0.0,fast_food,53033026200,1
170,starbucks,"Want to work at Starbucks? We're hiring in #Tukwila, WA! Click for details:  #Retail",47.4458152,-122.2600845,53033026200,0.1511,fast_food,53033026200,1
171,starbucks,Late lunch!! #starbucks #healthyliving #lovinglifesweetly @ Starbucks ,33.96194446,-118.36641759,06037601401,0.0,fast_food,06037601401,0
172,starbucks,"Starbucks is hiring in #Inglewood, CA! Read about our latest #Retail job opening via the link in our bio: barista - Store# 25054, MANCHESTER &amp; OAK, INGLEWOOD",33.9620386,-118.3664424,06037601401,0.0,fast_food,06037601401,0
173,starbucks,"Me and my boys in BLUE from INGLEWOOD! 
HAPPY FRIDAY! @ Starbucks ",33.96194446,-118.36641759,06037601401,0.7199,fast_food,06037601401,0
174,starbucks,Classic #unsweetenedpassiontangoteawithcoconutmilk #starbucksforlife  @ Starbucks ,33.96194446,-118.36641759,06037601401,0.0,fast_food,06037601401,0
175,starbucks,"Me and my boys in BLUE from INGLEWOOD! 
HAPPY FRIDAY! @ Starbucks ",33.96194446,-118.36641759,06037601401,0.7199,fast_food,06037601401,0
176,starbucks,"This #Retail job might be a great fit for you. Click the link in our bio to see it and more. shift supervisor - Store# 24472, LOMAS &amp; WASHINGTON at Starbucks #Albuquerque, NM",35.0877582,-106.5955869,35001000402,0.765,fast_food,35001000402,0
177,starbucks,"This Starbucks is so baller! With the girls (at @Starbucks Reserve Roastery in New York, NY) ",40.74166159,-74.00507983,36061008300,0.0,fast_food,36061008300,0
178,starbucks,Have you really been to Starbucks if you havent been to a Starbucks Reserve? #playingtouristinnyc @ Starbucks Reserve ,40.7416,-74.00535,36061008300,0.0,fast_food,36061008300,0
179,starbucks,"3/23/19 | @sbuxroastery starbucksreserve_nyc was so dreamy pt.2 




#latergram #NewYorkCity #starbucks #NYC #StarbucksReserve #StarbucksReserveBar ",40.7416,-74.00535,36061008300,0.0,fast_food,36061008300,0
180,starbucks,My second cup. This time the dark chocolate mocha. @ Starbucks Reserve ,40.7416,-74.00535,36061008300,0.0,fast_food,36061008300,0
181,starbucks,Trying a new drink at #starbucksroasterynyc @ Starbucks Reserve ,40.7416,-74.00535,36061008300,0.0,fast_food,36061008300,0
182,starbucks,"If you take too long to hit me back, I cant promise you how Ill react @ Starbucks Reserve ",40.7416,-74.00535,36061008300,-0.5806,fast_food,36061008300,0
183,starbucks,Spirito di Milano @ Starbucks Reserve ,40.7416,-74.00535,36061008300,0.0,fast_food,36061008300,0
184,starbucks,"Don't submit then quit. Apply for jobs like ""Commessa, Reserve and Roastery"" at Starbucks, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #NewYork, NY",40.7417257,-74.0049801,36061008300,0.6249,fast_food,36061008300,0
185,subway,Just posted a photo @ MTA - 14th St Subway Station ,40.74061341,-74.00195953,36061008300,0.0,fast_food,36061008300,0
186,starbucks,Yummy! #starbucksreserveroasterynyc @ Starbucks Reserve ,40.7416,-74.00535,36061008300,0.5707,fast_food,36061008300,0
187,starbucks,Starbucks to the nth degree. #starbucksreserve #starbucksreserveroasterynyc @ Starbucks Reserve ,40.7416,-74.00535,36061008300,0.0,fast_food,36061008300,0
188,starbucks,"Want to work at Starbucks? We're hiring in #NewYork, NY! Click for details:  #Retail",40.7417257,-74.0049801,36061008300,0.1511,fast_food,36061008300,0
189,starbucks,Hey guys Im in #NYC watching #TheDanRomanoShow LIVE from the fanciest @starbucks EVER in #nyc YOU can watch LiVE too! Join Dan Romano'sFacebook page or by tuning in to ,40.7416,-74.00535,36061008300,0.3595,fast_food,36061008300,0
190,starbucks,"We're hiring in #NewYork, NY! Click the link in our bio to apply to this job and more: Commessa, Reserve and Roastery at Starbucks #Retail",40.7417257,-74.0049801,36061008300,0.0,fast_food,36061008300,0
191,starbucks,"I'm at @Starbucks Reserve Roastery in New York, NY ",40.74166159,-74.00507983,36061008300,0.0,fast_food,36061008300,0
192,starbucks,"OMG! Did I just stumbled into #CoffeeHeaven what is this magical place? #StarbucksReserveRoastery #Starbucks #Coffee #CoffeeNation (@ Starbucks Reserve Roastery in New York, NY)  ",40.74166159,-74.00507983,36061008300,0.0,fast_food,36061008300,0
193,starbucks,"Grabbed a @starbucks latte on my way home. 

quickbooks #proadvisor and #quickbookssolutionprovider ability_business by day, #rodanandfieldsconsultant by night! 

#sidehustle #rfjourney ",41.2434,-81.439,39153533102,0.0,fast_food,39153533102,0
194,starbucks,"Click the link in our bio to see currently open #Retail jobs like ""shift supervisor - Store# 17211, TRESIDDER MEMORIAL UNION - STA"" at Starbucks in #Stanford, CA.",37.4243048,-122.1708422,06085513000,0.3612,fast_food,06085513000,0
195,panda express,"Come join our growing family at Panda Express! Were looking for top talent to join our team. Apply today for our Restaurant Service and Kitchen Team (2035) position or text Panda to 213-297-3838  #Hospitality #Stanford, CA",37.4243048,-122.1708422,06085513000,0.8398,fast_food,06085513000,0
196,starbucks,Like our business? Review us on Google+ and get your @starbucks #giftcard...,42.0992,-87.7977,17031801800,0.3612,fast_food,17031801800,0
197,starbucks,Long night into a long day  #bethethunder @ Starbucks ,27.95660601,-82.52459044,12057004600,0.0,fast_food,12057004600,0
198,starbucks,"I'm at Starbucks in Lynnwood, WA ",47.8205568,-122.28794373,53061051400,0.0,fast_food,53061051400,0
199,starbucks,"Starbucks is hiring in #Lynnwood, WA! Click the link in our bio to apply: barista - Store# 03715, HIGHWAY 99 &amp; 200TH #Retail",47.8177953,-122.3174948,53061051400,0.0,fast_food,53061051400,0
